신발은 진심 너무x100 예쁜데 사이즈가 좀 크게 나온듯 해여 전 발볼 별로 안넓고 발목도 얇은편이라 뒷꿈치랑 발목이 헐떡거리네요 근데 교환 귀찮아서 걍 신으려구용 편하게 신죠 뭐
발바닥아파서 샀는데 예상밖으로 엄청 푹신하고 편안해요
발볼 넓은 편인데도 정사이즈 편하게 신었어요 앞코가 둥글둥글해서 발도 안커보이고 귀여워요ㅠㅠ
신발이 하얗지않아서 더 이쁘고 굽이 높은데도 편해서 좋아요
베이지 신다가 뒷축 해져서 또 샀어요 예뻐요 너무 편해요
디자인이 어글리 슈즈가 아니라 단정한 느낌이에요 화이트 색상이어도 베이지느낌이 섞여있어서 덜 무난해 보여서 좋은거 같아요
착용감 푹신하고 좋아요 작은사이즈시켜도  편할거같아요 정사이즈로 시켰는데 살짝 뒷금치만 살짝 헐렁?한정도?   그래도 만족해요 ㅎㅎ
너무너무 만족스러워용! 쿠션감도 있어서 발도편안해용 서있는 직업인데 만족스러워용키높이효과도 있고  스커트에 신어도 어울랴용!!디자인자체도 깔끔하고 발도 작아보여요사진에 안담겨서 아쉽네용 실물파인데 ㅠ
귀욤 후기에 한치수 작게 사래서 평소 240신는데 235 구매했어요 적당하네요 ~ 감사
오리지널 구매하려다가 품절돼서 아쉬운 대로 브릭 구매했는데 후회 안 합니다 너무 예쁘고 편안해서 마음에 들어요 구매한 지 꽤 됐는데 아까워서 못 신는 중이에요 앞으로 자주 신을 것 같아요 디스커버리 최고 👍 작게 나온 것두 아니어서 정 사이즈로 구매하시면 될 것 같아요!
넘예뻐요 후기보고 한치수 작게샀더니 딱입니다 보통 운동화 240사는데 235샀습니다
발볼이 넓은편이라 정사이즈 시키셔도 될것같아요 ㅎㅎ 그리고 아무래도 사이즈에 비해 발이 커보이니까 그게 싫으신분들은 별로일것같아요!
다른 거랑 고민했는데 사길 잘했어요. 너무 예뻐요.
완전 교복템이에여 !맨날 신고나가여 크림색이라 어디에든 잘어울려서 ㅋㅋ근데 좀 무거운편이에요 정사이즈 딱맞아용
신발 정말 예뻐요ㅠㅠ어떤 스타일에도 잘 어울리는 신발이라 좋아요!!!사이즈가 약간 미스라 아쉽긴해요가능하면 매장에서 신어보고 사시는걸 추천해요!
뒷꿈치가 약간 헐렁이는거 빼고 다 좋아요 만족 스럽습니다
약간 큰 편이라서 오래 신었더니 불편하네요 정싸이즈 신으세요 그럼 너무 편할것 같아요
신발이 이뻐요 조금 무거운감은 있지만 정사이즈나 한사이즈 작게 사는게 나을거같아요
진짜 너무 맘에 들어요!어떤 옷이든 잘 소화되구요, 데일리해요!235mm 정사이즈 구매하시면 됩니다.다른 굽있는 어글리한(?) 슈즈들은 약간쎄보이고 무거워보이는데 디스커버리 브릭은얌전하면서도 톡톡튀어요~ 새하얀 색이 아니라서 더 코디가 쉬운거 같아요! 품절되기 전에 지르세요
제가 발 볼이 넓은 편이라 항상 신발 살 때 오프라인으로 사는 편이였는데 온라인으로 사도 후회 없는 신발이네요
발볼 없는편 240. 겨울에 두꺼운양말이랑도 신으려고 크다는 얘기 보고도 걍 240구매. 신었을때 길이는 딱맞는데 볼이 넓게나와서 크게느껴짐. 끈 꽉 조이니 굳
여자친구가 신었는데 너무이쁘네여 사진으로만봤을땐 별로라고생각했는데 직접보니까 너무이쁘구 여자친구도 이쁘네염 ㅠ
한 일주일동안 고민하다가 샀는데고민하지마시고 사세요사진보다 실물이 훨씬 나으네요사이즈는 정 사이즈이고발볼좁으면 반치수 다운하셔도 될거같아요신발 길이가 약간길어요바닥도 푹신하네요
흰색 운동화가 필요해서 샀는데 잘 신고 다닐 거 같아요 굽높이가 있어서 푹신하고 예뻐요!
첫사랑과 만났는데 그녀의 첫마디어? 나도 이거 사려고했는데 ㅎㅎ5점입니다
굽도 높고 푹신푹신해서 좋아여 흰색이라 때탈거같은데 이뻐서 괜찮아영
신발사이즈도 딱 맞구 저는 240신는데 235로 신는거 추천합니다 이게 사이즈가 크게나왔네요 그리고 발도 편한하니 어글리슈즈 답게 굽높이도 높고 정말 강추입니다 >< 제가 인생신발이라고 한 이유가 있어요! 색감도 이쁘니 딱 맞고 편안합니다 그리고 불편한 점도 딱히 없고 신을수록 만족도가 더더더 올라가네요 포토후기도 올렸는데 정말 발이 작아보이고 ...
265-270평소에 신는데 270가니까 딱 맞는것 같습니다.
여자친구가 가지고 싶어해서 사줬는데사이즈도 넉넉하고 예쁜듯!키커보이고 다리길어보임요!예쁨받고싶다면 지르고 선물하기 추천
사이즈는 정 사이즈 시켰더니 저는 딱 맞았어요.사진으로 본 것 보다는 거대한 느낌이고, 약간 베이지색일거라 생각했는데 흰색 느낌이 더 강하네요. 완전 흰색은 아니지만.개인적으론 사진보다 실물이 더 이쁩니다. 잘 신겠습니다.
